term,mean_tfidf_before,mean_tfidf_after,diff,doc_freq_before,doc_freq_after,clean
dynamics global,0.0,0.00013145000259298455,0.00013145000259298455,0,3,True
mechanism reducing,0.00011201395446372937,0.00024344855499426564,0.00013143460053053626,1,4,True
year global,0.00013187287813265627,0.0002632591771548247,0.00013138629902216845,1,4,True
papers25 jun,0.0,0.00013131455820446805,0.00013131455820446805,0,3,True
2009 copyright,0.0,0.00013131455820446805,0.00013131455820446805,0,3,True
working papers25,0.0,0.00013131455820446805,0.00013131455820446805,0,3,True
papers25,0.0,0.00013131455820446805,0.00013131455820446805,0,3,True
collected household,0.0,0.000131253923797422,0.000131253923797422,0,3,True
undergone,0.00011523350585257885,0.00024648155299311495,0.0001312480471405361,1,3,True
entwaldung und,0.0,0.00013124497242286617,0.00013124497242286617,0,3,True
rationing,0.00018262509491260876,0.00031383339430349753,0.00013120829939088877,1,3,True
realise,0.00016226368173017015,0.00029344854090767924,0.0001311848591775091,1,5,True
emissions cap,0.0001587962326697386,0.0002899457021362562,0.0001311494694665176,2,4,True
nearby,0.00021049916902655434,0.00034163942133650396,0.00013114025230994962,2,6,True
poised,0.00012115787276276625,0.0002522359971557371,0.00013107812439297088,1,5,True
activities afforestation,0.0,0.0001310709561706385,0.0001310709561706385,0,3,True
heated,0.00012547734307323928,0.00025651381010763065,0.00013103646703439137,1,4,True
bulk,0.0004940018564671548,0.0006250137847006237,0.00013101192823346893,5,12,True
emission level,7.536196960020745e-05,0.0002062598168707916,0.00013089784727058414,1,4,True
justify,0.000300786513146291,0.00043165769448448235,0.00013087118133819133,3,7,True
uptake,0.0007429324118119046,0.0008737943498217059,0.00013086193800980125,6,17,True
change set,0.0,0.000130832104804148,0.000130832104804148,0,3,True
ada,0.00011528035484590466,0.00024609699161095894,0.00013081663676505428,1,3,True
diversos,6.675220055117093e-05,0.0001975325791854223,0.00013078037863425138,1,2,False
green technologies,0.0001320099248679879,0.00026277939829238663,0.00013076947342439873,1,4,True
gehören,0.0,0.00013076891668597525,0.00013076891668597525,0,3,True
visando,0.0,0.0001307365554193022,0.0001307365554193022,0,3,True
cenário,0.0001096647239425773,0.00024031392372464276,0.00013064919978206545,1,3,True
industrial levels,0.00010222867568716423,0.00023285985862760912,0.0001306311829404449,1,3,True
labour market,2.7865905198035677e-05,0.00015848593746244267,0.00013062003226440699,1,2,False
growth model,0.00020543214064329198,0.0003360396558531357,0.0001306075152098437,1,5,True
simply,0.0006224722639594202,0.0007530387138432906,0.00013056644988387043,8,16,True
regulatory mechanisms,0.00017647073784875816,0.0003070040908028938,0.00013053335295413562,1,4,True
water energy,0.0001509147549122144,0.0002811918782413331,0.00013027712332911869,2,4,True
key role,0.0001951370386542596,0.00032541271370213165,0.00013027567504787205,3,6,True
development china,0.0010592414425343007,0.0011895081236448725,0.00013026668111057178,11,18,True
utilities,0.00033936258974538963,0.00046959856114085394,0.0001302359713954643,4,6,True
products services,0.00023830512044313286,0.00036851422837578445,0.00013020910793265159,2,3,True
deals,0.0009773839305097316,0.0011075500273380933,0.00013016609682836165,9,18,True
sicht,6.296949388589274e-05,0.00019311269166655924,0.0001301431977806665,1,3,True
complicated,0.0003211436876280831,0.00045122245600693435,0.00013007876837885127,3,10,True
century,0.0009561151741187732,0.0010861937826149612,0.00013007860849618795,10,26,True
spatial,0.0011664913242868113,0.0012965697800235924,0.00013007845573678105,14,29,True
entrepreneurship,0.00021381834823322034,0.0003438348753342183,0.00013001652710099796,3,3,True
increase result,0.0,0.00013000714143193793,0.00013000714143193793,0,3,True
potential demand,8.1554311234222e-05,0.00021151445509361893,0.00012996014385939692,1,4,True
mg cod,0.0,0.0001299502429724978,0.0001299502429724978,0,3,True
verhandlungen,8.291625804480935e-05,0.0002128332773787987,0.00012991701933398933,1,5,True
müssen die,8.431986618674e-05,0.00021422752059768401,0.00012990765441094401,1,4,True
ziel,7.350077568713949e-05,0.00020339793631551705,0.00012989716062837756,1,4,True
digunakan,0.0,0.00012981426037872538,0.00012981426037872538,0,3,True
domestic carbon,0.00015295967604829003,0.0002827487711921117,0.00012978909514382164,1,3,True
concerned international,0.0,0.00012977962464144833,0.00012977962464144833,0,3,True
study provide,0.00015265715096004722,0.0002824339841265454,0.00012977683316649818,1,6,True
compared fossil,0.00012452220342709061,0.00025422382051227654,0.00012970161708518593,1,4,True
transported,8.5655043771669e-05,0.00021531502854141293,0.00012965998476974395,1,4,True
emissions contribute,0.00010782966881719127,0.0002374327474809455,0.00012960307866375422,1,2,False
significant reductions,0.0,0.00012954903749349942,0.00012954903749349942,0,3,True
didn,0.0001390094807098055,0.00026838338843832314,0.00012937390772851763,1,3,True
interactive,0.0,0.00012935533278161484,0.00012935533278161484,0,3,True
make forest,8.600910387728539e-05,0.00021535768920228943,0.00012934858532500404,1,3,True
136,0.0,0.00012930837852781273,0.00012930837852781273,0,3,False
80,0.0011063221325516197,0.0012355789326028712,0.0001292568000512515,12,26,False
aquecimento,7.214149939510364e-05,0.00020139130804414492,0.0001292498086490413,1,5,True
conventional energy,0.00011558082619894887,0.00024478768406271094,0.00012920685786376205,1,4,True
change decades,0.0,0.00012915183742909776,0.00012915183742909776,0,3,True
sight,5.371163288587712e-05,0.0001827948963604087,0.00012908326347453158,1,3,True
nairobi,0.00019235882430509356,0.0003214351821045732,0.00012907635779947963,1,4,True
achieve positive,0.00011593738950839758,0.00024498099816728077,0.0001290436086588832,1,4,True
thailand,0.0010376888203637315,0.0011667257586738834,0.00012903693831015192,9,19,True
bus,0.0002966858875021597,0.00042570656759540544,0.00012902068009324575,3,6,True
year time,0.0,0.000129007368217255,0.000129007368217255,0,3,True
failure provide,0.0,0.00012897508021578833,0.00012897508021578833,0,3,True
counteract,0.00021427770992896752,0.00034319723258918977,0.00012891952266022225,2,5,True
approach use,0.0,0.00012891814209958714,0.00012891814209958714,0,3,True
um projeto,0.0,0.00012887687835667742,0.00012887687835667742,0,3,True
country groups,0.0,0.00012887532055289096,0.00012887532055289096,0,3,True
model estimate,0.0001306578746155548,0.0002595139087409674,0.00012885603412541262,1,4,True
emissions fossil,0.0002429109550729138,0.00037176128887749297,0.00012885033380457915,3,6,True
projects way,8.194993334660825e-05,0.0002107945515548503,0.00012884461820824206,1,3,True
international regional,0.0001307730062902992,0.00025957212876434843,0.00012879912247404924,1,4,True
genuine,0.00011277386493390113,0.0002415264965301647,0.0001287526315962636,1,4,True
maximum,0.0005554015534721587,0.000684109778866794,0.0001287082253946353,7,17,True
triple,7.081290861336498e-05,0.00019930282511840456,0.00012848991650503958,1,4,True
이에,0.00014576153341590861,0.0002741972023605449,0.00012843566894463627,1,2,False
stimulated,7.218550868692967e-05,0.00020060590391802612,0.00012842039523109646,1,3,True
energy investments,9.672038467766239e-05,0.00022510592022364473,0.00012838553554598236,1,3,True
mean,0.0011402752461366346,0.0012686135718732363,0.00012833832573660173,12,28,True
determinant,9.044063155946005e-05,0.0002187474690107461,0.00012830683745128607,1,3,True
payments redd,0.0,0.00012822844890976465,0.00012822844890976465,0,3,True
adherence,0.0,0.00012820888881778732,0.00012820888881778732,0,3,True
inhibit,0.0,0.00012807211631765144,0.00012807211631765144,0,3,True
keywordscarboncarbon,0.0,0.0001280652276890454,0.0001280652276890454,0,3,True
den größten,0.0,0.0001280648837976328,0.0001280648837976328,0,3,True
project level,0.0004456190279051633,0.0005736806308607249,0.00012806160295556162,4,10,True
training research,3.000526456452903e-05,0.00015803817514077828,0.00012803291057624926,1,2,False
utilizada,0.0,0.00012797373950477304,0.00012797373950477304,0,3,True
environmental footprint,0.0,0.00012794151146722812,0.00012794151146722812,0,3,True
available forest,0.0,0.00012791657438148904,0.00012791657438148904,0,3,True
pg,0.0005494528943146606,0.0006773546978315597,0.0001279018035168991,2,5,False
cambridge,5.096914363854627e-05,0.00017883630060697847,0.00012786715696843222,1,3,True
harvesting important,0.0,0.00012781518970407695,0.00012781518970407695,0,3,True
phasing,7.498270687663509e-05,0.00020276692057582488,0.00012778421369918978,1,3,True
change negotiations,0.0009712370049597857,0.0010989346283584406,0.00012769762339865482,8,20,True
obvious,0.0005166904571115814,0.0006442900100021978,0.00012759955289061637,6,14,True
research report,5.2529187827577254e-05,0.00018011620893311752,0.00012758702110554027,1,2,False
rate 18,0.0,0.0001275686830672154,0.0001275686830672154,0,3,True
114,2.8428035504341996e-05,0.00015596795595062394,0.00012753992044628194,1,3,False
taxation,0.0005408271471243756,0.0006683022267757543,0.00012747507965137864,4,10,True
steadily,9.005375101442941e-05,0.0002174836070082665,0.0001274298559938371,1,4,True
strategies manage,0.0,0.00012738824197012632,0.00012738824197012632,0,3,True
base year,0.00030793703176529606,0.0004353194114195168,0.00012738237965422076,3,8,True
rent,8.756927114584463e-05,0.00021495082970398916,0.00012738155855814454,1,4,True
regency,0.0,0.00012734979973539774,0.00012734979973539774,0,3,True
areas reduction,0.0,0.00012734569768897518,0.00012734569768897518,0,3,True
foster,0.0008154282701242136,0.0009427534850544548,0.0001273252149302412,7,16,True
rings,6.816194956621441e-05,0.0001954701664753493,0.00012730821690913488,1,2,False
publications,0.0002936289716504842,0.0004209306828383873,0.00012730171118790313,3,6,True
müssten die,0.0,0.00012727096438849925,0.00012727096438849925,0,3,True
approaches climate,0.0001405509174659366,0.00026782054521960774,0.00012726962775367113,1,4,True
forest sector,0.00033243687597351353,0.0004596935091688693,0.00012725663319535576,3,8,True
addition study,8.466085898940451e-05,0.0002118588262885081,0.00012719796729910356,1,5,True
use changes,0.000311003065369287,0.0004381730475854285,0.00012716998221614154,4,9,True
concentrating,0.00014590021716752785,0.00027304294663703247,0.00012714272946950461,1,5,True
governance context,0.0,0.0001270904047244937,0.0001270904047244937,0,3,True
någon,0.0,0.0001270743363975374,0.0001270743363975374,0,3,True
areas developing,0.0001909563882994223,0.0003179631514041797,0.0001270067631047574,1,6,True
cooperation clean,0.0001876557020032241,0.00031463569649778177,0.00012697999449455766,1,4,True
challenges faced,0.00019983830455913974,0.0003268056077663912,0.00012696730320725145,2,4,True
der clean,0.0,0.00012694170354403682,0.00012694170354403682,0,3,True
construction,0.001759574263485701,0.00188650648621425,0.0001269322227285491,16,35,True
multi level,0.00010976912301526743,0.00023660676706861264,0.0001268376440533452,1,4,True
receives,0.00017243210010491,0.0002992482478088946,0.00012681614770398462,1,4,True
carlo,0.00015955559073479425,0.000286329132323517,0.00012677354158872274,1,4,True
self sufficiency,0.0001432573097504951,0.0002699250492524487,0.0001266677395019536,1,6,True
sufficiency,0.0001432573097504951,0.0002699250492524487,0.0001266677395019536,1,6,True
public support,0.00022939775666891259,0.0003559393268663635,0.00012654157019745092,2,6,True
stabilization greenhouse,0.0,0.00012651761030897673,0.00012651761030897673,0,3,True
finanzieller,0.0,0.0001264429437643478,0.0001264429437643478,0,3,True
carrying,0.0004482040223866428,0.0005745970841538799,0.00012639306176723708,4,7,True
acquisitions,8.364615490365602e-05,0.0002099799449565214,0.00012633379005286537,1,3,True
16 december,0.0,0.00012629466462002093,0.00012629466462002093,0,3,True
ranked,4.5651661266020294e-05,0.00017181147001725348,0.00012615980875123318,1,3,True
makers,0.0019553685812927248,0.002081501750137545,0.00012613316884482013,23,52,True
suffering,0.00013115411638905098,0.0002572565939548309,0.0001261024775657799,2,7,True
delayed,8.662768343904335e-05,0.00021272472932573903,0.00012609704588669568,2,3,True
partly,0.0006837377314994463,0.0008097322622345625,0.00012599453073511616,8,18,True
published august,0.0,0.0001259670223185423,0.0001259670223185423,0,3,True
insights,0.001405744333203031,0.0015316349645352906,0.00012589063133225972,17,34,True
climate benefits,0.00010934476685195042,0.0002352095547818829,0.00012586478792993248,1,3,True
environmental studies,9.064931983071046e-05,0.0002163347923775833,0.00012568547254687283,1,2,False
retrospective,0.0002574461998684183,0.0003831128177865759,0.00012566661791815759,2,3,True
extreme climate,0.0,0.00012563830901955503,0.00012563830901955503,0,3,True
thesis seeks,0.0,0.0001256060359344248,0.0001256060359344248,0,3,True
ações,0.0001339219712775984,0.00025952048902615584,0.00012559851774855745,2,4,True
carbon fluxes,8.147156925177887e-05,0.00020699216959674528,0.0001255206003449664,1,2,False
2012 cdm,0.00013895679150815196,0.0002644656437152734,0.00012550885220712142,1,3,True
consultants,0.00013548172579860453,0.00026098397154964754,0.00012550224575104302,1,4,True
land conservation,0.0,0.000125448624063138,0.000125448624063138,0,3,True
se ha,7.563210385384472e-05,0.00020107073579718465,0.00012543863194333993,1,3,True
330,4.282851446018082e-05,0.00016813315528257285,0.00012530464082239202,1,6,False
implementation mechanisms,0.00010377501383610323,0.0002290763440315988,0.00012530133019549556,1,3,True
optimize,0.0003266344451962846,0.0004518239829185611,0.00012518953772227653,2,9,True
따라,0.00023946623768977718,0.0003645866381256012,0.00012512040043582403,1,3,False
analyse der,7.350077568713949e-05,0.00019847011417407012,0.00012496933848693063,1,4,True
insurmountable,0.00012613643271682513,0.00025104676247715807,0.00012491032976033294,1,4,True
careful,0.00048688529607177885,0.0006117129298903505,0.00012482763381857167,5,11,True
countries background,0.00010338578374625583,0.00022820945977650522,0.0001248236760302494,1,3,True
evolutionary,8.129615091517104e-05,0.00020604556736884526,0.00012474941645367423,1,2,False
european commission,0.0006317549935539121,0.00075649910734378,0.00012474411378986792,6,13,True
projects approved,0.00016669292143860914,0.00029136137893157044,0.0001246684574929613,2,5,True
shifting,0.0005417739248880645,0.0006664420701006692,0.00012466814521260472,7,13,True
phone,2.8428035504341996e-05,0.0001529716280851328,0.0001245435925807908,1,3,True
new generation,0.00015752839179667582,0.0002820460751248836,0.0001245176833282078,1,6,True
barriers develop,0.0,0.00012448506864572108,0.00012448506864572108,0,3,True
account cost,0.0,0.00012448130424773642,0.00012448130424773642,0,3,True
adopted december,4.5651661266020294e-05,0.00017011318955974903,0.00012446152829372872,1,3,True
spread,0.0006506431115461224,0.0007751004780056134,0.00012445736645949103,8,15,True
neues,0.0001136102203716738,0.00023800355137710232,0.0001243933310054285,1,4,True
change initiatives,4.727591874530936e-05,0.00017166697539653373,0.00012439105665122436,1,3,True
fuel cells,8.785207000311207e-05,0.00021222588621476257,0.0001243738162116505,1,3,True
